Date,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,,,,,,,,,,,,,,,,,,,
1:05:42 AM,16720,-732.000000,-2232.00,-59,78.000000,-104,,,,,,,,,,,,,,,,,,,
1:05:43 AM,16700,-748.000000,-2244.00,-67,164.000000,-93,,,,,,,,,,,,,,,,,,,
1:05:44 AM,16664,-828.000000,-2296.00,-28,109.000000,-91,,,,,,,,,,,,,,,,,,,
1:05:45 AM,16740,-700.000000,-2192.00,-41,100.000000,-61,,,,,,,,,,,,,,,,,,,
1:05:46 AM,16588,-684.000000,-2268.00,-48,62.000000,-73,,,,,,,,,,,,,,,,,,,
1:05:47 AM,16728,-672.000000,-2168.00,-65,78.000000,-103,,,,,,,,,,,,,,,,,,,
1:05:48 AM,16700,-644.000000,-2260.00,-79,181.000000,-92,,,,,,,,,,,,,,,,,,,
1:05:49 AM,16588,-744.000000,-2320.00,-42,154.000000,-77,,,,,,,,,,,,,,,,,,,
1:05:50 AM,16588,-824.000000,-2184.00,-32,135.000000,-89,,,,,,,,,,,,,,,,,,,
1:05:51 AM,16728,-768.000000,-2140.00,-21,111.000000,-67,,,,,,,,,,,,,,,,,,,
1:05:52 AM,16756,-768.000000,-2064.00,-37,166.000000,-97,,,,,,,,,,,,,,,,,,,
1:05:53 AM,16640,-744.000000,-2076.00,-51,181.000000,-86,,,,,,,,,,,,,,,,,,,
1:05:54 AM,16768,-648.000000,-2196.00,-37,117.000000,-84,,,,,,,,,,,,,,,,,,,
1:05:55 AM,16708,-724.000000,-2156.00,-95,80.000000,-94,,,,,,,,,,,,,,,,,,,
1:05:56 AM,16712,-720.000000,-2044.00,-63,56.000000,-113,,,,,,,,,,,,,,,,,,,
1:05:57 AM,16672,-828.000000,-2224.00,-39,129.000000,-96,,,,,,,,,,,,,,,,,,,
1:05:58 AM,16676,-756.000000,-2068.00,-86,89.000000,-87,,,,,,,,,,,,,,,,,,,
1:05:59 AM,16724,-676.000000,-2088.00,-48,78.000000,-88,,,,,,,,,,,,,,,,,,,
1:06:00 AM,16620,-780.000000,-2188.00,-86,155.000000,-87,,,,,,,,,,,,,,,,,,,
