Date,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,,,,,,,,,,,,,,,,,,,
1:42:25 AM,18764,3068.000000,-56.00,-111,441.000000,243,,,,,,,,,,,,,,,,,,,
1:42:26 AM,15296,2556.000000,584.00,-15,-406.000000,-723,,,,,,,,,,,,,,,,,,,
1:42:27 AM,17032,2876.000000,632.00,-104,176.000000,516,,,,,,,,,,,,,,,,,,,
1:42:28 AM,16468,3792.000000,-1616.00,-220,1331.000000,895,,,,,,,,,,,,,,,,,,,
1:42:29 AM,15176,2080.000000,268.00,57,-774.000000,-947,,,,,,,,,,,,,,,,,,,
1:42:30 AM,15656,2476.000000,-748.00,-39,261.000000,-189,,,,,,,,,,,,,,,,,,,
1:42:31 AM,16968,2596.000000,888.00,-105,322.000000,442,,,,,,,,,,,,,,,,,,,
1:42:32 AM,16652,3720.000000,-2008.00,-280,1529.000000,841,,,,,,,,,,,,,,,,,,,
1:42:33 AM,17612,2308.000000,268.00,-54,977.000000,626,,,,,,,,,,,,,,,,,,,
1:42:34 AM,14688,3120.000000,-620.00,-79,266.000000,259,,,,,,,,,,,,,,,,,,,
1:42:35 AM,17468,2548.000000,768.00,-54,784.000000,700,,,,,,,,,,,,,,,,,,,
1:42:36 AM,18032,1680.000000,32.00,19,-41.000000,-688,,,,,,,,,,,,,,,,,,,
1:42:37 AM,15752,2932.000000,-848.00,-67,224.000000,-212,,,,,,,,,,,,,,,,,,,
1:42:38 AM,17468,2336.000000,876.00,-53,56.000000,297,,,,,,,,,,,,,,,,,,,
1:42:39 AM,16008,2944.000000,-368.00,-18,-264.000000,-791,,,,,,,,,,,,,,,,,,,
1:42:40 AM,19224,3928.000000,-1244.00,-69,317.000000,8,,,,,,,,,,,,,,,,,,,
1:42:41 AM,18108,1808.000000,704.00,40,-861.000000,-675,,,,,,,,,,,,,,,,,,,
1:42:42 AM,14636,3252.000000,-800.00,-124,295.000000,166,,,,,,,,,,,,,,,,,,,
1:42:43 AM,13416,2920.000000,-656.00,-123,542.000000,760,,,,,,,,,,,,,,,,,,,
1:42:44 AM,17996,3496.000000,-896.00,-31,-913.000000,-923,,,,,,,,,,,,,,,,,,,
1:42:45 AM,17396,3296.000000,-884.00,-125,-906.000000,-725,,,,,,,,,,,,,,,,,,,
