Date,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,,,,,,,,,,,,,,,,,,,
8:24:12 PM,5316,-16908.000000,748,239,859,-253,,,,,,,,,,,,,,,,,,,
8:24:13 PM,4388,-16640.000000,816,-382,316,-595,,,,,,,,,,,,,,,,,,,
8:24:14 PM,-2072,-17056.000000,-12,125,297,673,,,,,,,,,,,,,,,,,,,
8:24:15 PM,-4220,-16460.000000,-92,-2,-192,669,,,,,,,,,,,,,,,,,,,
8:24:16 PM,5728,-15980.000000,1680,305,92,-646,,,,,,,,,,,,,,,,,,,
8:24:17 PM,5452,-16280.000000,344,291,119,-283,,,,,,,,,,,,,,,,,,,
8:24:18 PM,344,-15656.000000,-848,634,-166,41,,,,,,,,,,,,,,,,,,,
8:24:19 PM,152,-16600.000000,-784,200,1122,7,,,,,,,,,,,,,,,,,,,
8:24:20 PM,3932,-16524.000000,872,-392,390,-493,,,,,,,,,,,,,,,,,,,
8:24:21 PM,3520,-15880.000000,88,-1402,-1021,-591,,,,,,,,,,,,,,,,,,,
8:24:22 PM,732,-17156.000000,-192,-34,528,389,,,,,,,,,,,,,,,,,,,
8:24:23 PM,1776,-15020.000000,704,-382,-263,-694,,,,,,,,,,,,,,,,,,,
8:24:24 PM,6056,-16916.000000,1376,-40,197,-508,,,,,,,,,,,,,,,,,,,
8:24:25 PM,-980,-14884.000000,760,267,-99,27,,,,,,,,,,,,,,,,,,,
8:24:26 PM,5648,-15560.000000,1596,-166,445,-812,,,,,,,,,,,,,,,,,,,
8:24:27 PM,-4240,-16380.000000,-1792,666,-1355,567,,,,,,,,,,,,,,,,,,,
8:24:28 PM,5700,-16828.000000,1204,508,895,-315,,,,,,,,,,,,,,,,,,,
8:24:29 PM,-3332,-16752.000000,-1972,268,-405,435,,,,,,,,,,,,,,,,,,,
8:24:30 PM,5852,-15756.000000,-256,-786,416,-756,,,,,,,,,,,,,,,,,,,
8:24:31 PM,-2836,-16952.000000,-184,185,260,574,,,,,,,,,,,,,,,,,,,
8:24:32 PM,-3184,-17292.000000,-756,-70,-624,1067,,,,,,,,,,,,,,,,,,,
8:24:33 PM,4904,-16352.000000,604,9,171,-273,,,,,,,,,,,,,,,,,,,
8:24:34 PM,-568,-16988.000000,-680,-121,266,-66,,,,,,,,,,,,,,,,,,,
8:24:35 PM,-1876,-15700.000000,-716,890,-307,219,,,,,,,,,,,,,,,,,,,
8:24:36 PM,2768,-17176.000000,-512,-398,523,-177,,,,,,,,,,,,,,,,,,,
8:24:37 PM,-2144,-17300.000000,-1764,252,-856,498,,,,,,,,,,,,,,,,,,,
8:24:38 PM,-2348,-16504.000000,-1656,422,464,360,,,,,,,,,,,,,,,,,,,
8:24:39 PM,52,-17116.000000,-412,-605,574,-315,,,,,,,,,,,,,,,,,,,
8:24:40 PM,5492,-14924.000000,1428,-142,-296,-801,,,,,,,,,,,,,,,,,,,
8:24:41 PM,3732,-15744.000000,1252,-121,-215,-645,,,,,,,,,,,,,,,,,,,
8:24:42 PM,7128,-14124.000000,1504,-46,393,-1151,,,,,,,,,,,,,,,,,,,
8:24:43 PM,3484,-18184.000000,1116,131,51,197,,,,,,,,,,,,,,,,,,,
8:24:44 PM,2600,-15856.000000,-556,284,541,-508,,,,,,,,,,,,,,,,,,,
8:24:45 PM,2444,-16496.000000,-244,11,1054,-263,,,,,,,,,,,,,,,,,,,
8:24:46 PM,7248,-15580.000000,580,-695,495,-1024,,,,,,,,,,,,,,,,,,,
8:24:47 PM,4732,-17508.000000,532,-534,8,-544,,,,,,,,,,,,,,,,,,,
8:24:48 PM,1680,-16268.000000,-700,-689,651,-234,,,,,,,,,,,,,,,,,,,
8:24:49 PM,-1008,-17296.000000,-680,24,-224,722,,,,,,,,,,,,,,,,,,,
8:24:50 PM,1864,-17536.000000,-348,-24,119,647,,,,,,,,,,,,,,,,,,,
8:24:51 PM,-3756,-17024.000000,-1800,219,-848,804,,,,,,,,,,,,,,,,,,,
8:24:52 PM,3072,-17028.000000,-588,-395,-15,212,,,,,,,,,,,,,,,,,,,
8:24:53 PM,-2976,-16292.000000,-2184,609,-388,96,,,,,,,,,,,,,,,,,,,
8:24:54 PM,-3684,-17348.000000,-2628,-268,-620,464,,,,,,,,,,,,,,,,,,,
8:24:55 PM,-780,-16644.000000,-2040,-88,256,83,,,,,,,,,,,,,,,,,,,
8:24:56 PM,5140,-15940.000000,660,-390,-258,-758,,,,,,,,,,,,,,,,,,,
8:24:57 PM,-2988,-16896.000000,-712,-267,500,191,,,,,,,,,,,,,,,,,,,
8:24:58 PM,1648,-16236.000000,1020,128,-803,-433,,,,,,,,,,,,,,,,,,,
8:24:59 PM,-4140,-15600.000000,-344,246,-492,513,,,,,,,,,,,,,,,,,,,
8:25:00 PM,-3620,-16956.000000,-2020,-16,-1021,718,,,,,,,,,,,,,,,,,,,
8:25:01 PM,5424,-17092.000000,628,-501,574,-324,,,,,,,,,,,,,,,,,,,
8:25:02 PM,-180,-16220.000000,-1296,306,594,240,,,,,,,,,,,,,,,,,,,
8:25:03 PM,-2820,-16920.000000,-900,-383,91,396,,,,,,,,,,,,,,,,,,,
8:25:04 PM,1716,-16928.000000,1560,-243,275,-37,,,,,,,,,,,,,,,,,,,
8:25:05 PM,-4380,-16624.000000,48,64,-639,683,,,,,,,,,,,,,,,,,,,
8:25:06 PM,1820,-16200.000000,-220,-425,403,184,,,,,,,,,,,,,,,,,,,
8:25:07 PM,3148,-17096.000000,728,-198,377,71,,,,,,,,,,,,,,,,,,,
8:25:08 PM,336,-16884.000000,-1756,-458,214,125,,,,,,,,,,,,,,,,,,,
8:25:09 PM,1184,-16544.000000,-556,354,951,-142,,,,,,,,,,,,,,,,,,,
8:25:10 PM,-4364,-17140.000000,-340,-200,237,167,,,,,,,,,,,,,,,,,,,
8:25:11 PM,6172,-15508.000000,212,-868,820,-664,,,,,,,,,,,,,,,,,,,
8:25:12 PM,804,-15756.000000,964,325,-275,210,,,,,,,,,,,,,,,,,,,
8:25:13 PM,-1800,-15496.000000,-828,403,-935,297,,,,,,,,,,,,,,,,,,,
8:25:14 PM,-312,-16304.000000,32,754,395,69,,,,,,,,,,,,,,,,,,,
8:25:15 PM,-2016,-16916.000000,-2384,-231,-354,204,,,,,,,,,,,,,,,,,,,
8:25:16 PM,4916,-15808.000000,1300,-344,-85,-732,,,,,,,,,,,,,,,,,,,
8:25:17 PM,4804,-16076.000000,1304,-259,189,-504,,,,,,,,,,,,,,,,,,,
8:25:18 PM,-2440,-15756.000000,-1196,766,-1143,812,,,,,,,,,,,,,,,,,,,
8:25:19 PM,8172,-16092.000000,912,-446,805,-931,,,,,,,,,,,,,,,,,,,
8:25:20 PM,-468,-16756.000000,-1028,452,805,443,,,,,,,,,,,,,,,,,,,
8:25:21 PM,3168,-16180.000000,1584,-534,187,-688,,,,,,,,,,,,,,,,,,,
8:25:22 PM,-4784,-16088.000000,-172,-88,-336,486,,,,,,,,,,,,,,,,,,,
8:25:23 PM,6068,-14832.000000,1712,485,24,-729,,,,,,,,,,,,,,,,,,,
8:25:25 PM,1216,-16636.000000,-1500,-181,8,319,,,,,,,,,,,,,,,,,,,
8:25:26 PM,4464,-16512.000000,376,156,1290,-338,,,,,,,,,,,,,,,,,,,
8:25:27 PM,-1280,-17128.000000,-1440,-288,-222,-149,,,,,,,,,,,,,,,,,,,
8:25:28 PM,532,-16956.000000,1364,91,-867,262,,,,,,,,,,,,,,,,,,,
8:25:29 PM,7988,-14872.000000,1300,-76,555,-782,,,,,,,,,,,,,,,,,,,
8:25:30 PM,3108,-16248.000000,412,624,565,69,,,,,,,,,,,,,,,,,,,
8:25:31 PM,2436,-17536.000000,-1256,-487,-124,-33,,,,,,,,,,,,,,,,,,,
8:25:32 PM,-1020,-17256.000000,-1056,-203,712,130,,,,,,,,,,,,,,,,,,,
8:25:33 PM,-496,-16480.000000,-868,-421,160,-617,,,,,,,,,,,,,,,,,,,
8:25:34 PM,1540,-17700.000000,-792,-5,852,461,,,,,,,,,,,,,,,,,,,
8:25:35 PM,-1256,-17584.000000,-484,-149,-81,648,,,,,,,,,,,,,,,,,,,
8:25:36 PM,-3044,-15812.000000,-72,359,-739,563,,,,,,,,,,,,,,,,,,,
8:25:37 PM,-4540,-16712.000000,-2036,359,-965,824,,,,,,,,,,,,,,,,,,,
8:25:38 PM,8760,-16160.000000,1324,-305,785,-824,,,,,,,,,,,,,,,,,,,
8:25:39 PM,5316,-16336.000000,684,184,1313,-373,,,,,,,,,,,,,,,,,,,
8:25:40 PM,6332,-16360.000000,1344,-196,456,-364,,,,,,,,,,,,,,,,,,,
8:25:41 PM,-2624,-16496.000000,-756,-114,442,276,,,,,,,,,,,,,,,,,,,
8:25:42 PM,2256,-16972.000000,208,-400,-135,-138,,,,,,,,,,,,,,,,,,,
8:25:43 PM,-2812,-16148.000000,-1672,419,-868,935,,,,,,,,,,,,,,,,,,,
8:25:44 PM,-3584,-16476.000000,-2452,26,-339,491,,,,,,,,,,,,,,,,,,,
8:25:45 PM,-3868,-17564.000000,-2352,155,-881,465,,,,,,,,,,,,,,,,,,,
8:25:46 PM,4436,-16592.000000,760,374,969,-137,,,,,,,,,,,,,,,,,,,
8:25:47 PM,6840,-16084.000000,1140,-1017,801,-1138,,,,,,,,,,,,,,,,,,,
8:25:48 PM,-1024,-16812.000000,-1212,-336,-268,-92,,,,,,,,,,,,,,,,,,,
8:25:49 PM,-2440,-16620.000000,-668,-311,1077,71,,,,,,,,,,,,,,,,,,,
8:25:50 PM,-4332,-16548.000000,-396,-89,-506,765,,,,,,,,,,,,,,,,,,,
8:25:51 PM,6252,-16652.000000,1620,-53,615,-495,,,,,,,,,,,,,,,,,,,
8:25:52 PM,7468,-16160.000000,1508,182,646,-703,,,,,,,,,,,,,,,,,,,
8:25:53 PM,6164,-15552.000000,260,445,623,-336,,,,,,,,,,,,,,,,,,,
8:25:54 PM,-1140,-16476.000000,-2180,-53,629,-34,,,,,,,,,,,,,,,,,,,
8:25:55 PM,2748,-16980.000000,-120,-507,315,-463,,,,,,,,,,,,,,,,,,,
8:25:56 PM,-1000,-16984.000000,-1204,-432,550,-111,,,,,,,,,,,,,,,,,,,
8:25:57 PM,-2188,-16140.000000,-372,-541,-127,-205,,,,,,,,,,,,,,,,,,,
8:25:58 PM,7600,-15228.000000,1484,76,391,-730,,,,,,,,,,,,,,,,,,,
8:25:59 PM,116,-15484.000000,-28,743,190,229,,,,,,,,,,,,,,,,,,,
8:26:00 PM,3660,-17052.000000,-732,-761,-341,-185,,,,,,,,,,,,,,,,,,,
8:26:01 PM,5536,-16868.000000,1304,-68,-2,-593,,,,,,,,,,,,,,,,,,,
8:26:02 PM,1796,-16780.000000,-100,-257,698,46,,,,,,,,,,,,,,,,,,,
8:26:03 PM,-4076,-16624.000000,-168,381,-342,897,,,,,,,,,,,,,,,,,,,
8:26:04 PM,6792,-16772.000000,896,226,445,-563,,,,,,,,,,,,,,,,,,,
8:26:05 PM,2220,-16324.000000,-340,308,382,-289,,,,,,,,,,,,,,,,,,,
8:26:06 PM,-2016,-16620.000000,-2372,-86,404,277,,,,,,,,,,,,,,,,,,,
8:26:07 PM,-2188,-17264.000000,-688,-974,376,-649,,,,,,,,,,,,,,,,,,,
8:26:08 PM,6156,-15228.000000,724,-399,644,-937,,,,,,,,,,,,,,,,,,,
8:26:09 PM,5536,-15396.000000,1452,-193,255,-710,,,,,,,,,,,,,,,,,,,
8:26:10 PM,4748,-15692.000000,1484,523,-22,-461,,,,,,,,,,,,,,,,,,,
8:26:11 PM,-932,-15508.000000,-500,532,-322,194,,,,,,,,,,,,,,,,,,,
8:26:12 PM,5936,-16964.000000,244,-581,556,-549,,,,,,,,,,,,,,,,,,,
8:26:13 PM,-932,-17196.000000,-1428,-552,-37,-473,,,,,,,,,,,,,,,,,,,
8:26:14 PM,-3876,-16608.000000,84,-130,-617,174,,,,,,,,,,,,,,,,,,,
8:26:15 PM,3848,-15528.000000,1432,593,-192,-346,,,,,,,,,,,,,,,,,,,
8:26:16 PM,7812,-16264.000000,1384,-273,815,-834,,,,,,,,,,,,,,,,,,,
8:26:17 PM,4916,-16760.000000,-132,-797,292,-409,,,,,,,,,,,,,,,,,,,
8:26:18 PM,-1724,-17472.000000,-340,-2,218,539,,,,,,,,,,,,,,,,,,,
8:26:19 PM,5796,-15524.000000,2328,24,-67,-693,,,,,,,,,,,,,,,,,,,
8:26:20 PM,-3856,-16668.000000,-2032,270,-1029,1001,,,,,,,,,,,,,,,,,,,
8:26:21 PM,9284,-15948.000000,1240,-134,933,-740,,,,,,,,,,,,,,,,,,,
8:26:22 PM,3500,-15840.000000,52,-158,906,-568,,,,,,,,,,,,,,,,,,,
8:26:23 PM,-2604,-16940.000000,-772,-33,-57,445,,,,,,,,,,,,,,,,,,,
8:26:24 PM,296,-16464.000000,580,78,-1032,31,,,,,,,,,,,,,,,,,,,
8:26:25 PM,2236,-16472.000000,-492,-464,418,-98,,,,,,,,,,,,,,,,,,,
8:26:26 PM,4216,-15920.000000,544,389,386,-527,,,,,,,,,,,,,,,,,,,
8:26:27 PM,-2248,-17156.000000,-2388,116,-533,357,,,,,,,,,,,,,,,,,,,
8:26:28 PM,4628,-16532.000000,528,-436,185,-235,,,,,,,,,,,,,,,,,,,
8:26:29 PM,-3164,-16940.000000,-308,-356,617,441,,,,,,,,,,,,,,,,,,,
8:26:30 PM,4568,-16840.000000,1712,-165,-235,-170,,,,,,,,,,,,,,,,,,,
8:26:31 PM,336,-15800.000000,8,598,-129,-243,,,,,,,,,,,,,,,,,,,
8:26:32 PM,-1112,-16972.000000,-2120,-33,11,624,,,,,,,,,,,,,,,,,,,
8:26:33 PM,6044,-16580.000000,1180,-263,1132,-675,,,,,,,,,,,,,,,,,,,
8:26:34 PM,-656,-16452.000000,-404,-83,221,36,,,,,,,,,,,,,,,,,,,
8:26:35 PM,2004,-16448.000000,-456,-773,921,-571,,,,,,,,,,,,,,,,,,,
8:26:36 PM,1328,-16620.000000,76,-421,31,-400,,,,,,,,,,,,,,,,,,,
8:26:37 PM,6112,-15512.000000,1028,-308,608,-1052,,,,,,,,,,,,,,,,,,,
8:26:38 PM,4884,-16760.000000,892,-221,-407,100,,,,,,,,,,,,,,,,,,,
8:26:39 PM,-3560,-16076.000000,-3016,495,-474,718,,,,,,,,,,,,,,,,,,,
8:26:40 PM,2296,-15816.000000,-168,576,800,-262,,,,,,,,,,,,,,,,,,,
8:26:41 PM,-2244,-16424.000000,-2468,-182,119,273,,,,,,,,,,,,,,,,,,,
8:26:42 PM,3744,-16472.000000,444,-689,111,-603,,,,,,,,,,,,,,,,,,,
8:26:43 PM,-2340,-16408.000000,-680,-20,599,627,,,,,,,,,,,,,,,,,,,
8:26:44 PM,-3252,-17520.000000,420,103,-979,746,,,,,,,,,,,,,,,,,,,
8:26:45 PM,-2424,-15732.000000,-104,336,-198,956,,,,,,,,,,,,,,,,,,,
8:26:46 PM,380,-14372.000000,-96,446,-285,-843,,,,,,,,,,,,,,,,,,,
8:26:47 PM,7160,-16624.000000,1048,91,227,-257,,,,,,,,,,,,,,,,,,,
8:26:48 PM,7124,-16028.000000,988,97,1038,-886,,,,,,,,,,,,,,,,,,,
8:26:49 PM,6136,-17372.000000,1552,-544,728,-601,,,,,,,,,,,,,,,,,,,
8:26:50 PM,688,-17256.000000,-1532,-234,-290,-174,,,,,,,,,,,,,,,,,,,
8:26:51 PM,-1472,-16492.000000,-584,-15,51,-204,,,,,,,,,,,,,,,,,,,
8:26:52 PM,5504,-16008.000000,1448,-554,-127,-720,,,,,,,,,,,,,,,,,,,
8:26:53 PM,4724,-15476.000000,752,-592,653,-1161,,,,,,,,,,,,,,,,,,,
8:26:54 PM,-5008,-17320.000000,-416,-377,-9,591,,,,,,,,,,,,,,,,,,,
8:26:55 PM,-1372,-17064.000000,-452,-2,112,830,,,,,,,,,,,,,,,,,,,
8:26:56 PM,-3868,-16568.000000,-1376,713,-1000,644,,,,,,,,,,,,,,,,,,,
8:26:57 PM,2240,-15280.000000,192,619,405,-345,,,,,,,,,,,,,,,,,,,
8:26:58 PM,6964,-16672.000000,800,-707,985,-898,,,,,,,,,,,,,,,,,,,
8:26:59 PM,2508,-17260.000000,-760,-458,-745,-13,,,,,,,,,,,,,,,,,,,
8:27:00 PM,780,-16476.000000,-2028,-664,274,-346,,,,,,,,,,,,,,,,,,,
8:27:01 PM,4320,-16332.000000,1300,-593,-34,-721,,,,,,,,,,,,,,,,,,,
8:27:02 PM,-3596,-16416.000000,252,-23,-759,646,,,,,,,,,,,,,,,,,,,
8:27:03 PM,4676,-15496.000000,-132,-545,477,-652,,,,,,,,,,,,,,,,,,,
8:27:04 PM,5756,-15916.000000,1248,292,687,-701,,,,,,,,,,,,,,,,,,,
8:27:05 PM,456,-16060.000000,-776,817,24,485,,,,,,,,,,,,,,,,,,,
8:27:06 PM,2652,-16652.000000,-1148,-1073,595,-950,,,,,,,,,,,,,,,,,,,
8:27:07 PM,-1752,-17072.000000,-624,-92,393,583,,,,,,,,,,,,,,,,,,,
8:27:08 PM,4752,-16604.000000,1332,-254,173,-540,,,,,,,,,,,,,,,,,,,
8:27:09 PM,5752,-14908.000000,1568,625,-71,-695,,,,,,,,,,,,,,,,,,,
8:27:10 PM,6528,-16364.000000,964,-66,945,-708,,,,,,,,,,,,,,,,,,,
8:27:11 PM,6508,-16540.000000,856,252,1174,-545,,,,,,,,,,,,,,,,,,,
8:27:12 PM,6280,-17360.000000,1356,-262,929,-547,,,,,,,,,,,,,,,,,,,
8:27:13 PM,4492,-16568.000000,880,-448,438,-551,,,,,,,,,,,,,,,,,,,
8:27:14 PM,4484,-16268.000000,852,-522,-113,-785,,,,,,,,,,,,,,,,,,,
8:27:15 PM,-400,-16508.000000,660,141,-954,-135,,,,,,,,,,,,,,,,,,,
8:27:16 PM,5448,-15792.000000,16,-494,583,-532,,,,,,,,,,,,,,,,,,,
8:27:17 PM,412,-16132.000000,108,710,167,181,,,,,,,,,,,,,,,,,,,
8:27:18 PM,4276,-17420.000000,320,-594,-202,-116,,,,,,,,,,,,,,,,,,,
8:27:19 PM,6512,-16348.000000,1264,-623,700,-926,,,,,,,,,,,,,,,,,,,
8:27:20 PM,-1156,-17184.000000,628,68,441,567,,,,,,,,,,,,,,,,,,,
8:27:21 PM,-3848,-16776.000000,-556,-70,-12,716,,,,,,,,,,,,,,,,,,,
8:27:22 PM,-3784,-17304.000000,-508,313,-297,1087,,,,,,,,,,,,,,,,,,,
8:27:23 PM,6840,-14648.000000,1836,155,216,-976,,,,,,,,,,,,,,,,,,,
8:27:24 PM,1336,-16732.000000,-300,-303,677,-342,,,,,,,,,,,,,,,,,,,
8:27:25 PM,-1904,-17212.000000,-2220,312,-225,621,,,,,,,,,,,,,,,,,,,
8:27:26 PM,9232,-15400.000000,508,-278,1337,-1191,,,,,,,,,,,,,,,,,,,
8:27:27 PM,-2024,-17712.000000,-1744,-144,-602,216,,,,,,,,,,,,,,,,,,,
8:27:28 PM,-276,-16572.000000,-680,558,728,504,,,,,,,,,,,,,,,,,,,
8:27:29 PM,-88,-16056.000000,-108,-466,434,-457,,,,,,,,,,,,,,,,,,,
8:27:30 PM,5368,-15892.000000,640,-870,384,-862,,,,,,,,,,,,,,,,,,,
8:27:31 PM,-3168,-17388.000000,-156,15,913,756,,,,,,,,,,,,,,,,,,,
8:27:32 PM,-4488,-16748.000000,-740,-298,-515,666,,,,,,,,,,,,,,,,,,,
8:27:33 PM,-3144,-16352.000000,-724,587,-449,1032,,,,,,,,,,,,,,,,,,,
8:27:34 PM,-4280,-16580.000000,-2116,721,-912,588,,,,,,,,,,,,,,,,,,,
8:27:35 PM,-4028,-16068.000000,-2628,776,-201,602,,,,,,,,,,,,,,,,,,,
8:27:36 PM,2364,-17772.000000,-848,-530,-476,1,,,,,,,,,,,,,,,,,,,
8:27:37 PM,5572,-16300.000000,64,-822,360,-827,,,,,,,,,,,,,,,,,,,
8:27:38 PM,4220,-15908.000000,160,-517,-264,-722,,,,,,,,,,,,,,,,,,,
8:27:39 PM,6028,-15276.000000,384,-629,4,-834,,,,,,,,,,,,,,,,,,,
8:27:40 PM,5068,-16376.000000,1728,104,-6,-496,,,,,,,,,,,,,,,,,,,
8:27:41 PM,-1760,-16472.000000,-908,-395,555,-19,,,,,,,,,,,,,,,,,,,
8:27:42 PM,-2356,-17828.000000,-1120,416,-1321,944,,,,,,,,,,,,,,,,,,,
8:27:43 PM,-4192,-16816.000000,-2960,371,-577,831,,,,,,,,,,,,,,,,,,,
8:27:44 PM,-2968,-16544.000000,-1832,574,-272,239,,,,,,,,,,,,,,,,,,,
8:27:45 PM,5868,-17308.000000,1404,149,1169,-272,,,,,,,,,,,,,,,,,,,
8:27:46 PM,6020,-16496.000000,680,-945,607,-1007,,,,,,,,,,,,,,,,,,,
8:27:47 PM,-3152,-16992.000000,-936,-87,12,366,,,,,,,,,,,,,,,,,,,
8:27:48 PM,4552,-15772.000000,-44,-810,663,-873,,,,,,,,,,,,,,,,,,,
8:27:49 PM,100,-15364.000000,412,478,-803,839,,,,,,,,,,,,,,,,,,,
8:27:50 PM,3060,-17372.000000,780,-322,-280,294,,,,,,,,,,,,,,,,,,,
8:27:51 PM,-4596,-17564.000000,-2632,508,-644,622,,,,,,,,,,,,,,,,,,,
8:27:52 PM,5420,-16324.000000,-700,-866,493,-481,,,,,,,,,,,,,,,,,,,
8:27:53 PM,4484,-16912.000000,1444,-398,77,-573,,,,,,,,,,,,,,,,,,,
8:27:54 PM,2004,-15704.000000,1332,-140,-586,-707,,,,,,,,,,,,,,,,,,,
8:27:55 PM,-1568,-17012.000000,-288,-525,-46,284,,,,,,,,,,,,,,,,,,,
8:27:56 PM,-2952,-16384.000000,-836,-233,197,519,,,,,,,,,,,,,,,,,,,
8:27:57 PM,3028,-16960.000000,324,-265,187,-174,,,,,,,,,,,,,,,,,,,
8:27:58 PM,7196,-16980.000000,976,-467,876,-562,,,,,,,,,,,,,,,,,,,
8:27:59 PM,6212,-17160.000000,1104,-546,810,-662,,,,,,,,,,,,,,,,,,,
8:28:00 PM,3540,-16604.000000,760,-216,460,-454,,,,,,,,,,,,,,,,,,,
8:28:01 PM,5636,-15936.000000,1100,-500,132,-759,,,,,,,,,,,,,,,,,,,
8:28:02 PM,600,-16744.000000,-640,-770,740,-397,,,,,,,,,,,,,,,,,,,
8:28:03 PM,-3964,-17620.000000,808,349,-1088,985,,,,,,,,,,,,,,,,,,,
8:28:04 PM,-3300,-16368.000000,216,463,-598,906,,,,,,,,,,,,,,,,,,,
8:28:05 PM,2232,-15124.000000,748,342,113,-896,,,,,,,,,,,,,,,,,,,
8:28:06 PM,4472,-17992.000000,652,-145,158,419,,,,,,,,,,,,,,,,,,,
8:28:07 PM,6352,-16576.000000,256,-831,465,-367,,,,,,,,,,,,,,,,,,,
8:28:08 PM,4592,-17324.000000,172,-672,-58,-297,,,,,,,,,,,,,,,,,,,
8:28:09 PM,3764,-16792.000000,-1104,-452,42,-452,,,,,,,,,,,,,,,,,,,
8:28:10 PM,5228,-16528.000000,824,-864,68,-635,,,,,,,,,,,,,,,,,,,
8:28:11 PM,3624,-15752.000000,1336,56,-1047,63,,,,,,,,,,,,,,,,,,,
8:28:12 PM,3464,-16140.000000,-292,-243,169,277,,,,,,,,,,,,,,,,,,,
8:28:13 PM,3108,-15828.000000,924,608,618,-471,,,,,,,,,,,,,,,,,,,
8:28:14 PM,-2544,-16776.000000,-2288,614,-383,513,,,,,,,,,,,,,,,,,,,
8:28:15 PM,3924,-16204.000000,-1056,-603,244,-688,,,,,,,,,,,,,,,,,,,
8:28:23 PM,4048,-16124.000000,-152,-836,-24,-745,,,,,,,,,,,,,,,,,,,
8:28:23 PM,2812,-16276.000000,-180,-672,598,-741,,,,,,,,,,,,,,,,,,,
8:28:24 PM,1748,-17028.000000,328,-516,182,-539,,,,,,,,,,,,,,,,,,,
8:28:24 PM,7696,-15604.000000,1508,-114,232,-904,,,,,,,,,,,,,,,,,,,
8:28:24 PM,6948,-16036.000000,740,601,402,-356,,,,,,,,,,,,,,,,,,,
8:28:24 PM,-3916,-17104.000000,-1864,832,-288,275,,,,,,,,,,,,,,,,,,,
8:28:24 PM,-2212,-16920.000000,-2064,370,709,260,,,,,,,,,,,,,,,,,,,
8:28:24 PM,6608,-16028.000000,832,-990,597,-1048,,,,,,,,,,,,,,,,,,,
8:28:24 PM,-528,-17244.000000,-1256,-814,68,-589,,,,,,,,,,,,,,,,,,,
8:28:25 PM,6340,-14912.000000,1244,-687,435,-1024,,,,,,,,,,,,,,,,,,,
8:28:26 PM,-1224,-15944.000000,712,494,-439,84,,,,,,,,,,,,,,,,,,,
8:28:27 PM,-2256,-16328.000000,-604,802,-437,239,,,,,,,,,,,,,,,,,,,
8:28:28 PM,-436,-17300.000000,-2348,-192,-85,349,,,,,,,,,,,,,,,,,,,
8:28:29 PM,-2468,-17028.000000,-2468,-147,377,171,,,,,,,,,,,,,,,,,,,
8:28:30 PM,-3596,-17052.000000,-568,-413,769,415,,,,,,,,,,,,,,,,,,,
8:28:31 PM,1244,-15620.000000,396,297,-201,-285,,,,,,,,,,,,,,,,,,,
8:28:32 PM,-4900,-17380.000000,-1992,550,-1046,1130,,,,,,,,,,,,,,,,,,,
8:28:33 PM,1984,-16900.000000,-836,-625,346,-13,,,,,,,,,,,,,,,,,,,
8:28:34 PM,932,-17748.000000,-1008,-516,-3,-192,,,,,,,,,,,,,,,,,,,
8:28:35 PM,-2904,-16752.000000,-2328,180,381,375,,,,,,,,,,,,,,,,,,,
8:28:36 PM,7252,-16232.000000,1180,-133,589,-514,,,,,,,,,,,,,,,,,,,
8:28:37 PM,-3008,-16860.000000,-324,277,-65,432,,,,,,,,,,,,,,,,,,,
8:28:38 PM,-3672,-17228.000000,-904,-209,-404,822,,,,,,,,,,,,,,,,,,,
8:28:39 PM,-5060,-16972.000000,-552,659,-588,1105,,,,,,,,,,,,,,,,,,,
8:28:40 PM,-3800,-17408.000000,-1892,-92,-969,628,,,,,,,,,,,,,,,,,,,
8:28:41 PM,7856,-15920.000000,736,-255,841,-878,,,,,,,,,,,,,,,,,,,
8:28:42 PM,112,-16476.000000,-976,468,769,487,,,,,,,,,,,,,,,,,,,
8:28:43 PM,-1824,-16200.000000,-600,284,-73,339,,,,,,,,,,,,,,,,,,,
8:28:44 PM,4884,-16364.000000,456,-658,-136,-887,,,,,,,,,,,,,,,,,,,
8:28:45 PM,-3428,-17264.000000,-488,211,300,794,,,,,,,,,,,,,,,,,,,
8:28:46 PM,6172,-15360.000000,1812,-401,-355,-905,,,,,,,,,,,,,,,,,,,
8:28:47 PM,324,-17572.000000,8,-502,62,-284,,,,,,,,,,,,,,,,,,,
8:28:48 PM,4020,-16064.000000,212,-351,365,-781,,,,,,,,,,,,,,,,,,,
8:28:49 PM,-3536,-15756.000000,-1556,1031,-52,346,,,,,,,,,,,,,,,,,,,
8:28:50 PM,0,-18092.000000,-1340,-266,-632,399,,,,,,,,,,,,,,,,,,,
8:28:51 PM,7720,-15948.000000,1404,-840,357,-1070,,,,,,,,,,,,,,,,,,,
8:28:52 PM,-3544,-17256.000000,-548,185,-39,854,,,,,,,,,,,,,,,,,,,
8:28:53 PM,-5852,-17456.000000,-600,-14,-978,988,,,,,,,,,,,,,,,,,,,
8:28:54 PM,7148,-15576.000000,1068,-284,448,-604,,,,,,,,,,,,,,,,,,,
8:28:55 PM,2152,-15500.000000,-36,890,580,4,,,,,,,,,,,,,,,,,,,
8:28:56 PM,-1788,-17248.000000,-2452,-515,-347,-111,,,,,,,,,,,,,,,,,,,
